location,numRuns,meanVal_raw_C,meanVal_ratio_A,meanVal_ratio_B,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
SW_Lake Diefenbaker,7,2198.62180899499,0.60626633080905,0.528148811259666,0.0150338827551113,0.393761517645279,0.0159247292994043,489.837016609816,0.148980198348053,119.550702539337,0.83726646724543,2.62722926124639,164.977954215188,0.997602398720384
SW_Lake Diefenbaker,8,1529.57230884489,0.598365582523659,0.520776214228371,0.0124148085610205,0.396246556635794,0.0184121297698462,489.788032908155,0.161077656273687,119.47598335025,0.835162835246475,2.62722926124639,142.690133845844,0.997203357760896
SW_Lake Diefenbaker,9,1069.85257714427,0.590346422254276,0.513292801831582,0.0102169469741944,0.398731580094815,0.0208995146940351,489.739054104864,0.173353551703724,119.401310860656,0.833064488622919,2.62722926124639,125.707668321898,0.996804476417791
SW_Lake Diefenbaker,10,745.26461911964,0.582207090920289,0.505696928007057,0.00837255647706956,0.401216588022439,0.0233868840720683,489.690080199453,0.185810516591354,119.326685041368,0.830971414095254,2.62722926124639,112.337721141064,0.996405754627224
SW_Lake Diefenbaker,11,440.259384643275,0.565532048866325,0.491448340611402,0.00674108465835308,0.407219629492495,0.0284453512822484,494.586981001448,0.200455779506138,116.343517915334,0.826816557024777,2.62722926124639,92.3605841663813,0.97647763953468
SW_Lake Diefenbaker,12,245.466229860079,0.548934055936125,0.477224891262591,0.00537880568972482,0.413237678566226,0.0335164646604541,499.532850811462,0.215467173993791,113.434929967451,0.822682474239653,2.62722926124639,78.3862286151632,0.956948086743986
SW_Lake Diefenbaker,13,114.569080178563,0.532408299509899,0.46302370389161,0.00424130275092023,0.419270772762642,0.0386002558221052,504.528179319577,0.230853853343636,110.599056718264,0.818569061868455,2.62722926124639,68.0624831440069,0.937809125009107
IN_Chindwara,1,196.951562806834,0.568002028210136,0.458744637849232,0.0250909045307528,0.244755244755245,0.221678321678322,588.875741739451,0.08,120,0.85,8.88697523940661,40.0895097550518,1
IN_Chindwara,2,171.415467795277,0.555383950731371,0.448956710516791,0.0207009052831786,0.250367132867133,0.227232517482518,594.764499156845,0.092,117,0.84575,8.88697523940661,39.1096104460064,0.98
IN_Chindwara,3,148.471139631371,0.542717383841088,0.439087946724569,0.0170352559114541,0.255993050699301,0.232800598776224,600.712144148414,0.1043,114.075,0.84152125,8.88697523940661,38.1741940790671,0.9604
IN_Chindwara,4,127.623222649566,0.530001758832401,0.429139203022871,0.0139744386860642,0.261633033326049,0.238382600273165,606.719265589898,0.1169075,111.223125,0.83731364375,8.88697523940661,37.2803016211038,0.941192
IN_Chindwara,5,108.470868305984,0.517236470379917,0.419111257574964,0.0114186563028636,0.267287115909364,0.243978556773848,612.786458245797,0.1298301875,108.442546875,0.83312707553125,8.88697523940661,36.4252307945418,0.92236816
IN_Chindwara,6,90.6890537636838,0.504420876419896,0.40900481167259,0.0092845780128911,0.272955333699138,0.249588503165782,618.914322828255,0.1430759421875,105.731483203125,0.828961440153594,8.88697523940661,35.6065088202548,0.9039207968
IN_Chindwara,7,74.013671505483,0.491554298042566,0.398820491205866,0.00750262264076407,0.278637722033386,0.255212474423697,625.103466056538,0.156652840742187,103.088196123047,0.824816632952826,8.88697523940661,34.8218685605967,0.885842380864
IN_Chindwara,8,58.2296120156848,0.478636019395297,0.388558848088421,0.006014689905038,0.284334316338469,0.260850505609756,631.354500717103,0.170569161760742,100.510991219971,0.820692549788062,8.88697523940661,34.069227577814,0.86812553324672
IN_Chindwara,9,43.161225893157,0.465665287595436,0.37822036163859,0.00477226607070673,0.290045152129315,0.26650263187378,637.668045724274,0.184833390804761,97.9982164394714,0.816589087039121,8.88697523940661,33.3466697004914,0.850763022581785
TA_Tasmania,1,364.503192234146,0.809413162426947,0.651361645278294,0,0.684742647058824,0.366727941176471,535.918239692409,0.08,120,0.85,2.65175554458344,7.23085221179644,1
TA_Tasmania,2,356.231724116454,0.791768304431104,0.638546496532398,0,0.691454503676471,0.372644761029412,541.277422089333,0.092,117,0.84575,2.65175554458344,7.11604139357307,0.98
TA_Tasmania,3,347.793003035462,0.773978210416137,0.625465825467272,0,0.698183139935662,0.378576372931986,546.690196310226,0.1043,114.075,0.84152125,2.65175554458344,7.00454580418269,0.9604
TA_Tasmania,4,339.182443820152,0.756043329174091,0.612124534428258,0,0.704928597785501,0.384522813864316,552.157098273329,0.1169075,111.223125,0.83731364375,2.65175554458344,6.89622422642301,0.941192
TA_Tasmania,5,330.395412359978,0.737964030320682,0.598527296211883,0,0.711690919279965,0.390484120898976,557.678669256062,0.1298301875,108.442546875,0.83312707553125,2.65175554458344,6.79094335123934,0.92236816
TA_Tasmania,6,321.427221728068,0.719740603960779,0.584678559133793,0,0.718470146578165,0.396460331201224,563.255455948623,0.1430759421875,105.731483203125,0.828961440153594,2.65175554458344,6.6885772317976,0.9039207968
TA_Tasmania,7,312.273128332299,0.70137326040293,0.570582551956182,0,0.725266321944611,0.402451482029227,568.888010508109,0.156652840742187,103.088196123047,0.824816632952826,2.65175554458344,6.58900678216626,0.885842380864
TA_Tasmania,8,302.928328088601,0.682862129919138,0.556243288677632,0,0.732079487749472,0.4084576107343,574.57689061319,0.170569161760742,100.510991219971,0.820692549788062,2.65175554458344,6.49211931641151,0.86812553324672
TA_Tasmania,9,293.387952611095,0.664207262546251,0.541664573188186,0,0.738909686468846,0.414478754761136,580.322659519322,0.184833390804761,97.9982164394714,0.816589087039121,2.65175554458344,6.39780812435525,0.850763022581785
TA_Tasmania,10,283.647065413859,0.645408627925509,0.52685000379243,0,0.745756960685018,0.420514951648039,586.125886114515,0.19945422557488,95.5482610284846,0.812506141603926,2.65175554458344,6.30597208063817,0.83374776213015
TA_Tasmania,11,273.70065811932,0.626466115176968,0.511802977603332,0,0.75262135308673,0.426566239027159,591.98714497566,0.214440581214252,93.1595545027725,0.808443610895906,2.65175554458344,6.21651528407669,0.817072806887547
TA_Tasmania,12,263.543646668458,0.60737953280566,0.4965266948095,0,0.759502906469447,0.432632654624726,597.907016425417,0.229801595744608,90.8305656402032,0.804401392841427,2.65175554458344,6.1293467246101,0.800731350749796
TA_Tasmania,13,253.170867528138,0.588148608636527,0.481024162818495,0,0.766401663735621,0.438714236261288,603.886086589671,0.245546635638223,88.5598014991981,0.800379385877219,2.65175554458344,6.04437997540639,0.7847167237348
TA_Tasmania,14,242.57707389108,0.568772989775277,0.465298200278765,0,0.77331766789496,0.444811021851941,609.924947455568,0.261685301529179,86.3458064617181,0.796377488947833,2.65175554458344,5.96153290793702,0.769022389260104
TA_Tasmania,15,231.756931864062,0.549252242592481,0.44935144098272,0,0.780250962064697,0.450923049406571,616.024196930123,0.278227434067408,84.1871613001752,0.792395601503094,2.65175554458344,5.88072742804617,0.753641941474902
TA_Tasmania,16,220.705016640115,0.529585852728351,0.433186337653436,0,0.787201589469859,0.457050357030088,622.184438899425,0.295183119919093,82.0824822676708,0.788433623495579,2.65175554458344,5.80188923123164,0.738569102645404
TA_Tasmania,17,209.415808650554,0.509773225115751,0.416805165617386,0,0.794169593443533,0.463192982922663,628.406283288419,0.312562697917071,80.0304202109791,0.784491455378101,2.65175554458344,5.72494757552532,0.723797720592496
TA_Tasmania,18,197.883689692797,0.489813684019133,0.400210026365583,0,0.801155017427142,0.46935096537997,634.690346121303,0.330376765364997,78.0296597057046,0.78056899810121,2.65175554458344,5.64983507051418,0.709321766180646
TA_Tasmania,19,186.102939030013,0.469706473087204,0.383402851005458,0,0.80815790497071,0.47552434279342,641.037249582516,0.348636184499122,76.0789182130619,0.776666153110704,2.65175554458344,5.57648748117914,0.695135330857033
TA_Tasmania,20,174.067729458722,0.44945075541722,0.366385403605735,0,0.815178299733137,0.481713153650403,647.447622078341,0.3673520891116,74.1769452577354,0.772782822345151,2.65175554458344,5.50484354535172,0.681232624239892
CH_Datong District,1,0.399224725071718,0.794536072664911,0.699980797824008,0.036274884027502,0.509803921568628,0.506372549019608,608.560686107147,0.08,120,0.85,5.18546624881509,10.2404173742331,1
IN_Jethi Gujarat,1,-46.7579906161751,0.400304705201553,0.28274889557614,0.0566689503031288,0.625411454904543,0.515470704410797,460.376757883919,0.08,120,0.85,-2.63481436842403,-5.11147257424789,1
IN_Indore Madhya Pradesh,1,95.6800128915118,0.50119411212431,0.386228104455401,0.036987042268944,0.957894736842105,0.934210526315789,574.902445089494,0.08,120,0.85,-0.915096630695068,-0.979540055391904,1
