location,numRuns,meanVal,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
11,2,78.4507206644165,0.00751940260645889,0.649971658006613,0.236091166745394,602.200391769327,0.092,117,0.84575,12.1610155802522,51.5098288000199,0.98
11,3,61.1113865372074,0.00602870117639317,0.656596587151629,0.241681394662258,608.22239568702,0.1043,114.075,0.84152125,12.1610155802522,50.3183772058534,0.9604
12,1,209.710008913459,0,0.447015834348356,0.007917174177832,571.991052777295,0.08,120,0.85,10.0292110475997,802.336883807976,1
12,2,260.030812397891,5e-05,0.443398294762485,0.00539738124238742,566.271142249522,0.0792,123,0.852125,10.0292110475997,802.336883807976,1.02
12,3,390.045772375829,0.00010025,0.439789799025579,0.00288388778928145,560.608430827027,0.078408,126.075,0.8542553125,10.0292110475997,802.336883807976,1.0404
12,4,964.794755817667,0.00015075125,0.436190324528015,0.001,555.002346518756,0.07762392,129.226875,0.85639095078125,10.0292110475997,802.336883807976,1.061208
12,5,1221.41433677282,0.00020150500625,0.432599848716695,0.001,549.452323053569,0.0768476808,132.457546875,0.858531928158203,10.0292110475997,802.336883807976,1.08243216
12,6,1480.5322983878,0.00025251253128125,0.429018349094903,0.001,543.957799823033,0.076079203992,135.768985546875,0.860678257978598,10.0292110475997,802.336883807976,1.1040808032
12,7,1742.1705478819,0.000303775093937656,0.425445803222166,0.001,538.518221824803,0.07531841195208,139.163210185547,0.862829953623545,10.0292110475997,802.336883807976,1.126162419264
12,8,2006.35118140115,0.000355293969407344,0.421882188714111,0.001,533.133039606555,0.0745652278325592,142.642290440185,0.864987028507604,10.0292110475997,802.336883807976,1.14868566764928
12,9,2273.09648645099,0.000407070439254381,0.418327483242325,0.001,527.801709210489,0.0738195755542336,146.20834770119,0.867149496078872,10.0292110475997,802.336883807976,1.17165938100227
12,10,2542.42894438049,0.000459105791450653,0.41478166453422,0.001,522.523692118384,0.0730813797986913,149.86355639372,0.86931736981907,10.0292110475997,802.336883807976,1.19509256862231
12,11,2814.37123292008,0.000511401320407906,0.411244710372884,0.001,517.298455197201,0.0723505660007044,153.610145303563,0.871490663243617,10.0292110475997,802.336883807976,1.21899441999476
12,12,3088.94622877451,0.000563958327009946,0.407716598596952,0.001,512.125470645229,0.0716270603406973,157.450398936152,0.873669389901726,10.0292110475997,802.336883807976,1.24337430839465
12,13,3366.17701027327,0.000616778118644995,0.40419730710046,0.001,507.004215938776,0.0709107897372903,161.386658909556,0.875853563376481,10.0292110475997,802.336883807976,1.26824179456255
12,14,3646.08686008042,0.00066986200923822,0.400686813832708,0.001,501.934173779388,0.0702016818399174,165.421325382295,0.878043197284922,10.0292110475997,802.336883807976,1.2936066304538
12,15,3928.69926796621,0.000723211319284411,0.397185096798127,0.001,496.914832041595,0.0694996650215183,169.556858516852,0.880238305278134,10.0292110475997,802.336883807976,1.31947876306287
12,16,4214.03793364267,0.000776827375880833,0.393692134056131,0.001,491.945683721179,0.0688046683713031,173.795779979773,0.882438901041329,10.0292110475997,802.336883807976,1.34586833832413
12,17,4502.12676966583,0.000830711512760237,0.390207903720991,0.001,487.026226883967,0.0681166216875901,178.140674479267,0.884644998293932,10.0292110475997,802.336883807976,1.37278570509061
12,18,4792.98990440698,0.000884865070324039,0.386732383961689,0.001,482.155964615127,0.0674354554707142,182.594191341249,0.886856610789667,10.0292110475997,802.336883807976,1.40024141919242
12,19,5086.65168509574,0.000939289395675659,0.383265553001784,0.001,477.334404968976,0.066761100916007,187.15904612478,0.889073752316642,10.0292110475997,802.336883807976,1.42824624757627
12,20,5383.13668093786,0.000993985842654037,0.37980738911928,0.001,472.561060919286,0.0660934899068469,191.8380222779,0.891296436697433,10.0292110475997,802.336883807976,1.4568111725278
13,1,290.909412741143,0,0.356350184956843,0.001,576.334487669971,0.08,120,0.85,8.66776651222559,693.421320978047,1
13,2,574.550027746009,5e-05,0.352959309494451,0.001,570.571142793271,0.0792,123,0.852125,8.66776651222559,693.421320978047,1.02
13,3,860.970396093726,0.00010025,0.349576911220715,0.001,564.865431365339,0.078408,126.075,0.8542553125,8.66776651222559,693.421320978047,1.0404
13,4,1150.1949707064,0.00015075125,0.346202968942663,0.001,559.216777051685,0.07762392,129.226875,0.85639095078125,8.66776651222559,693.421320978047,1.061208
13,5,1442.24842516107,0.00020150500625,0.342837461520306,0.001,553.624609281168,0.0768476808,132.457546875,0.858531928158203,8.66776651222559,693.421320978047,1.08243216
13,6,1737.15565713326,0.00025251253128125,0.339480367866506,0.001,548.088363188357,0.076079203992,135.768985546875,0.860678257978598,8.66776651222559,693.421320978047,1.1040808032
13,7,2034.94179194832,0.000303775093937656,0.336131666946839,0.001,542.607479556473,0.07531841195208,139.163210185547,0.862829953623545,8.66776651222559,693.421320978047,1.126162419264
13,8,2335.63218624634,0.000355293969407344,0.332791337779472,0.001,537.181404760908,0.0745652278325592,142.642290440185,0.864987028507604,8.66776651222559,693.421320978047,1.14868566764928
13,9,2639.25243176651,0.000407070439254381,0.329459359435024,0.001,531.809590713299,0.0738195755542336,146.20834770119,0.867149496078872,8.66776651222559,693.421320978047,1.17165938100227
13,10,2945.82835925739,0.000459105791450653,0.326135711036436,0.001,526.491494806166,0.0730813797986913,149.86355639372,0.86931736981907,8.66776651222559,693.421320978047,1.19509256862231
13,11,3255.38604251994,0.000511401320407906,0.322820371758845,0.001,521.226579858105,0.0723505660007044,153.610145303563,0.871490663243617,8.66776651222559,693.421320978047,1.21899441999476
13,12,3567.95180259055,0.000563958327009946,0.319513320829448,0.001,516.014314059524,0.0716270603406973,157.450398936152,0.873669389901726,8.66776651222559,693.421320978047,1.24337430839465
13,13,3883.552212072,0.000616778118644995,0.316214537527374,0.001,510.854170918928,0.0709107897372903,161.386658909556,0.875853563376481,8.66776651222559,693.421320978047,1.26824179456255
13,14,4202.21409962062,0.00066986200923822,0.312924001183556,0.001,505.745629209739,0.0702016818399174,165.421325382295,0.878043197284922,8.66776651222559,693.421320978047,1.2936066304538
13,15,4523.96455459861,0.000723211319284411,0.309641691180597,0.001,500.688172917642,0.0694996650215183,169.556858516852,0.880238305278134,8.66776651222559,693.421320978047,1.31947876306287
13,16,4848.83093190119,0.000776827375880833,0.306367586952646,0.001,495.681291188465,0.0688046683713031,173.795779979773,0.882438901041329,8.66776651222559,693.421320978047,1.34586833832413
13,17,5176.84085696882,0.000830711512760237,0.303101667985264,0.001,490.724478276581,0.0681166216875901,178.140674479267,0.884644998293932,8.66776651222559,693.421320978047,1.37278570509061
13,18,5508.02223099556,0.000884865070324039,0.299843913815301,0.001,485.817233493815,0.0674354554707142,182.594191341249,0.886856610789667,8.66776651222559,693.421320978047,1.40024141919242
13,19,5842.40323634539,0.000939289395675659,0.296594304030763,0.001,480.959061158877,0.066761100916007,187.15904612478,0.889073752316642,8.66776651222559,693.421320978047,1.42824624757627
13,20,6180.01234218937,0.000993985842654037,0.293352818270686,0.001,476.149470547288,0.0660934899068469,191.8380222779,0.891296436697433,8.66776651222559,693.421320978047,1.4568111725278
14,1,593.944318180122,0.0220083803567719,0.531055900621118,0.08592132505176,589.959681256686,0.08,120,0.85,1.17381318523804,13.6614883968668,1
14,2,463.616511704707,0.0181269975979045,0.537383540372671,0.0911361283643894,595.859278069253,0.092,117,0.84575,1.17381318523804,12.8797789230719,0.98
14,3,361.006589285907,0.0148860429942503,0.543726999223603,0.0963639686853004,601.817870849946,0.1043,114.075,0.84152125,1.17381318523804,12.1810382163836,0.9604
14,4,279.497988504555,0.012179845900199,0.550086316721662,0.101604878607014,607.836049558445,0.1169075,111.223125,0.83731364375,1.17381318523804,11.5527246460094,0.941192
14,5,214.132564992115,0.00992017132666615,0.556461532513466,0.106858890803531,613.914410054029,0.1298301875,108.442546875,0.83312707553125,1.17381318523804,10.9847030641203,0.92236816
14,6,161.167739760786,0.00803334305776623,0.562852686344749,0.11212603803054,620.05355415457,0.1430759421875,105.731483203125,0.828961440153594,1.17381318523804,10.4686940326771,0.9039207968
14,7,117.760248661276,0.0064578414532348,0.569259818060611,0.117406353125616,626.254089696116,0.156652840742187,103.088196123047,0.824816632952826,1.17381318523804,9.99786769615563,0.885842380864
14,8,81.7376509775921,0.00514229761345106,0.575682967605763,0.12269986900843,632.516630593077,0.170569161760742,100.510991219971,0.820692549788062,1.17381318523804,9.56653984004979,0.86812553324672
14,9,51.4315351219706,0.00404381850723164,0.582122175024777,0.128006618680951,638.841796899007,0.184833390804761,97.9982164394714,0.816589087039121,1.17381318523804,9.16994134626504,0.850763022581785
14,10,25.554644989515,0.00312658845353842,0.588577480462339,0.133326635227654,645.230214867998,0.19945422557488,95.5482610284846,0.812506141603926,1.17381318523804,8.80404116727139,0.83374776213015
15,1,8537.2183772934,0.0276641339565382,0.950612072604474,0.001,546.302222242117,0.08,120,0.85,-1.67676076649025,-134.14086131922,1
15,2,1270.11445678384,0.0228495518537094,0.957988602785985,0.0060025,551.765244464538,0.092,117,0.84575,-1.67676076649025,-134.14086131922,0.98
15,3,623.474573532313,0.0188293757978474,0.96538357429295,0.01101750625,557.282896909184,0.1043,114.075,0.84152125,-1.67676076649025,-134.14086131922,0.9604
15,4,388.113723481098,0.0154725287912025,0.972797033228682,0.016045050015625,562.855725878275,0.1169075,111.223125,0.83731364375,-1.67676076649025,-104.503305683521,0.941192
15,5,268.425828906695,0.0126695615406541,0.980229025811754,0.0210851626406641,568.484283137058,0.1298301875,108.442546875,0.83312707553125,-1.67676076649025,-79.5232550521812,0.92236816
15,6,196.419828975792,0.0103290838864462,0.987679598376283,0.0261378755472657,574.169125968429,0.1430759421875,105.731483203125,0.828961440153594,-1.67676076649025,-64.1506140565298,0.9039207968
15,7,148.13108714821,0.00837478504518257,0.995148797372224,0.0312032202361339,579.910817228113,0.156652840742187,103.088196123047,0.824816632952826,-1.67676076649025,-53.7367859407194,0.885842380864
15,8,112.862325329502,0.00674294551272744,1,0.0362812282867242,585.709925400394,0.170569161760742,100.510991219971,0.820692549788062,-1.67676076649025,-46.215656020218,0.86812553324672
15,9,85.1656667422038,0.00538035950312742,1,0.041371931357441,591.567024654398,0.184833390804761,97.9982164394714,0.816589087039121,-1.67676076649025,-40.5289458692064,0.850763022581785
15,10,62.3982932699652,0.00424260018511139,1,0.0464753611858346,597.482694900942,0.19945422557488,95.5482610284846,0.812506141603926,-1.67676076649025,-36.078488121601,0.83374776213015
16,1,351.68707371002,0.00809256323156371,0.836048879837067,0.686354378818737,852.84375,0.08,120,0.85,-17.0608048148808,-24.8571369854792,1
16,2,336.178437444469,0.0065072902983557,0.84313900203666,0.693070264765784,861.3721875,0.092,117,0.84575,-17.0608048148808,-24.6162700698844,0.98
16,3,320.470808868673,0.00518358739912701,0.850246849541751,0.699802940427698,869.985909375,0.1043,114.075,0.84152125,-17.0608048148808,-24.3794414531236,0.9604
16,4,304.517410842957,0.00407829547827105,0.857372466665606,0.706552447778767,878.68576846875,0.1169075,111.223125,0.83731364375,-17.0608048148808,-24.146551142121,0.941192
16,5,288.278417623358,0.00315537672435633,0.864515897832269,0.713318828898214,887.472626153438,0.1298301875,108.442546875,0.83312707553125,-17.0608048148808,-23.9175024178638,0.92236816
16,6,271.719675504611,0.00238473956483753,0.87167718757685,0.72010212597046,896.347352414972,0.1430759421875,105.731483203125,0.828961440153594,-17.0608048148808,-23.6922017024856,0.9039207968
16,7,254.811651275958,0.00174125753663934,0.878856380545792,0.726902381285386,905.310825939122,0.156652840742187,103.088196123047,0.824816632952826,-17.0608048148808,-23.4705584327734,0.885842380864
16,8,237.528567652926,0.00120395004309385,0.886053521497157,0.733719637238599,914.363934198513,0.170569161760742,100.510991219971,0.820692549788062,-17.0608048148808,-23.2524849397383,0.86812553324672
16,9,219.847692181288,0.000755298285983364,0.8932686553009,0.740553936331696,923.507573540498,0.184833390804761,97.9982164394714,0.816589087039121,-17.0608048148808,-23.037896333913,0.850763022581785
16,10,201.748752122224,0.000380674068796109,0.900501826939152,0.747405321172525,932.742649275903,0.19945422557488,95.5482610284846,0.812506141603926,-17.0608048148808,-22.8267103960618,0.83374776213015
16,11,183.213452758553,6.78628474447507e-05,0.9077530815065,0.754273834475456,942.070075768662,0.214440581214252,93.1595545027725,0.808443610895906,-17.0608048148808,-22.6188474730074,0.817072806887547
16,12,164.348274859817,0,0.915022464210266,0.761159519061645,951.490776526349,0.229801595744608,90.8305656402032,0.804401392841427,-17.0608048148808,-22.4142303782961,0.800731350749796
16,13,145.026690179465,0,0.922310020370791,0.768062417859299,961.005684291612,0.245546635638223,88.5598014991981,0.800379385877219,-17.0608048148808,-22.2127842974426,0.7847167237348
16,14,125.196026641088,0,0.929615795421718,0.774982573903947,970.615741134528,0.261685301529179,86.3458064617181,0.796377488947833,-17.0608048148808,-22.0144366975087,0.769022389260104
16,15,104.847225335377,0,0.936939834910272,0.781920030338707,980.321898545874,0.278227434067408,84.1871613001752,0.792395601503094,-17.0608048148808,-21.819117240788,0.753641941474902
16,16,83.9709780745834,0,0.944282184497548,0.788874830414554,990.125117531332,0.295183119919093,82.0824822676708,0.788433623495579,-17.0608048148808,-21.6267577023789,0.738569102645404
16,17,62.557721588936,0,0.951642889958792,0.79584701749059,1000.02636870665,0.312562697917071,80.0304202109791,0.784491455378101,-17.0608048148808,-21.4372918914439,0.723797720592496
16,18,40.597631587285,0,0.959021997183689,0.802836635034317,1010.02663239371,0.330376765364997,78.0296597057046,0.78056899810121,-17.0608048148808,-21.2506555759648,0.709321766180646
16,19,18.0806166778095,0,0.966419552176648,0.809843726621902,1020.12689871765,0.348636184499122,76.0789182130619,0.776666153110704,-17.0608048148808,-21.0667864108134,0.695135330857033
16,20,-5.00368785542552,0,0.973835601057089,0.816868335938457,1030.32816770483,0.3673520891116,74.1769452577354,0.772782822345151,-17.0608048148808,-20.8856238689685,0.681232624239892
17,1,884.583399193289,0,0.57271815446339,0.174523570712136,805.953259402154,0.08,120,0.85,3.15648236841194,18.0862811569351,1
17,2,865.559130708991,0,0.579149949849549,0.179959879638916,814.012791996176,0.092,117,0.84575,3.15648236841194,17.5399226468995,0.98
17,3,846.075702007801,0,0.585597824724172,0.185409779338014,822.152919916137,0.1043,114.075,0.84152125,3.15648236841194,17.0243575052073,0.9604
17,4,826.121642612079,0,0.592061819285983,0.190873303786359,830.374449115299,0.1169075,111.223125,0.83731364375,3.15648236841194,16.5370552392436,0.941192
17,5,805.685306287389,0,0.598541973834198,0.196350487045825,838.678193606452,0.1298301875,108.442546875,0.83312707553125,3.15648236841194,16.0757552268015,0.92236816
17,6,784.754860789878,0,0.605038328768783,0.201841363263439,847.064975542516,0.1430759421875,105.731483203125,0.828961440153594,3.15648236841194,15.6384316741468,0.9039207968
17,7,763.318277696859,0,0.611550924590705,0.207345966671598,855.535625297941,0.156652840742187,103.088196123047,0.824816632952826,3.15648236841194,15.2232638959951,0.885842380864
17,8,741.363322301498,0,0.618079801902182,0.212864331588277,864.090981550921,0.170569161760742,100.510991219971,0.820692549788062,3.15648236841194,14.8286109977186,0.86812553324672
17,9,718.877543553553,0,0.624625001406937,0.218396492417247,872.73189136643,0.184833390804761,97.9982164394714,0.816589087039121,3.15648236841194,14.4529902173588,0.850763022581785
17,10,695.848264029012,0,0.631186563910455,0.22394248364829,881.459210280094,0.19945422557488,95.5482610284846,0.812506141603926,3.15648236841194,14.0950583247496,0.83374776213015
17,11,672.262569912324,0,0.637764530320231,0.229502339857411,890.273802382895,0.214440581214252,93.1595545027725,0.808443610895906,3.15648236841194,13.7535955858796,0.817072806887547
17,12,648.107300975684,0,0.644358941646031,0.235076095707055,899.176540406724,0.229801595744608,90.8305656402032,0.804401392841427,3.15648236841194,13.4274918890327,0.800731350749796
17,13,623.369040540527,0,0.650969839000146,0.240663785946322,908.168305810791,0.245546635638223,88.5598014991981,0.800379385877219,3.15648236841194,13.1157347001761,0.7847167237348
17,14,598.034105406979,0,0.657597263597647,0.246265445411188,917.249988868899,0.261685301529179,86.3458064617181,0.796377488947833,3.15648236841194,12.8173985722665,0.769022389260104
17,15,572.088535737636,0,0.664241256756641,0.251881109024716,926.422488757589,0.278227434067408,84.1871613001752,0.792395601503094,3.15648236841194,12.5316359795057,0.753641941474902
17,16,545.518084882484,0,0.670901859898532,0.257510811797278,935.686713645164,0.295183119919093,82.0824822676708,0.788433623495579,3.15648236841194,12.2576692853457,0.738569102645404
17,17,518.308209132305,0,0.677579114548279,0.263154588826771,945.043580781616,0.312562697917071,80.0304202109791,0.784491455378101,3.15648236841194,11.9947836839349,0.723797720592496
17,18,490.444057388255,0,0.684273062334649,0.268812475298838,954.494016589432,0.330376765364997,78.0296597057046,0.78056899810121,3.15648236841194,11.7423209800917,0.709321766180646
17,19,461.910460735733,0,0.690983744990486,0.274484506487085,964.038956755327,0.348636184499122,76.0789182130619,0.776666153110704,3.15648236841194,11.4996740938471,0.695135330857033
17,20,432.691921910943,0,0.697711204352962,0.280170717753303,973.67934632288,0.3673520891116,74.1769452577354,0.772782822345151,3.15648236841194,11.2662821929567,0.681232624239892
18,1,540.763795915869,0.000729957874485487,0.806500761808025,0.618080243778568,575.213716599967,0.08,120,0.85,-15.6950229578884,-25.3931801183913,1
18,2,528.009040630049,0.000359514825195382,0.813517013712545,0.624625444388014,580.965853765967,0.092,117,0.84575,-15.6950229578884,-25.1270951238079,0.98
18,3,515.193417746612,5.01948790381439e-05,0.820550806246826,0.631187007998984,586.775512303626,0.1043,114.075,0.84152125,-15.6950229578884,-24.8658840549419,0.9604
