location,numRuns,meanVal,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
,,,,,,,,,,,,
1,1,6608.66977770639,0,0.01,0.001,550.450123614183,0.08,120,0.85,11.380733301269,910.45866410152,1
1,2,8889.31662547955,5e-05,0.007475,0.001,544.945622378041,0.0792,120.6,0.852125,11.380733301269,910.45866410152,1.05
1,3,13451.4784218434,0.00010025,0.0049563125,0.001,539.496166154261,0.078408,121.203,0.8542553125,11.380733301269,910.45866410152,1.1025
2,1,1140.84463586547,0,0.05547391623806,0.001,550.627041655702,0.08,120,0.85,8.87833271401778,710.266617121422,1
2,2,1229.94008302736,5e-05,0.0528352314474649,0.001,545.120771239145,0.0792,120.6,0.852125,8.87833271401778,710.266617121422,1.05
2,3,1325.01538853721,0.00010025,0.0502031433688462,0.001,539.669563526754,0.078408,121.203,0.8542553125,8.87833271401778,710.266617121422,1.1025
2,4,1427.03628195621,0.00015075125,0.0475776355104241,0.001,534.272867891486,0.07762392,121.809015,0.85639095078125,8.87833271401778,710.266617121422,1.157625
2,5,1537.19116284493,0.00020150500625,0.044958691421648,0.001,528.930139212571,0.0768476808,122.418060075,0.858531928158203,8.87833271401778,710.266617121422,1.21550625
2,6,1656.95853903545,0.00025251253128125,0.0423462946930939,0.001,523.640837820445,0.076079203992,123.030150375375,0.860678257978598,8.87833271401778,710.266617121422,1.2762815625
2,7,1788.20047089202,0.000303775093937656,0.0397404289563612,0.001,518.404429442241,0.07531841195208,123.645301127252,0.862829953623545,8.87833271401778,710.266617121422,1.340095640625
2,8,1933.29451782417,0.000355293969407344,0.0371410778839702,0.001,513.220385147818,0.0745652278325592,124.263527632888,0.864987028507604,8.87833271401778,710.266617121422,1.40710042265625
2,9,2095.32405095022,0.000407070439254381,0.0345482251892603,0.001,508.08818129634,0.0738195755542336,124.884845271052,0.867149496078872,8.87833271401778,710.266617121422,1.47745544378906
2,10,2278.35943904551,0.000459105791450653,0.0319618546262872,0.001,503.007299483377,0.0730813797986913,125.509269497408,0.86931736981907,8.87833271401778,710.266617121422,1.55132821597852
2,11,2487.88509389213,0.000511401320407906,0.0293819499897215,0.001,497.977226488543,0.0723505660007044,126.136815844895,0.871490663243617,8.87833271401778,710.266617121422,1.62889462677744
2,12,2731.46898214389,0.000563958327009946,0.0268084951147472,0.001,492.997454223658,0.0716270603406973,126.767499924119,0.873669389901726,8.87833271401778,710.266617121422,1.71033935811631
2,13,3019.85197814777,0.000616778118644995,0.0242414738769603,0.001,488.067479681421,0.0709107897372903,127.40133742374,0.875853563376481,8.87833271401778,710.266617121422,1.79585632602213
2,14,3368.80002977961,0.00066986200923822,0.0216808701922679,0.001,483.186804884607,0.0702016818399174,128.038344110858,0.878043197284922,8.87833271401778,710.266617121422,1.88564914232324
2,15,3802.42461403882,0.000723211319284411,0.0191266680167872,0.001,478.354936835761,0.0694996650215183,128.678535831413,0.880238305278134,8.87833271401778,710.266617121422,1.9799315994394
2,16,4359.53612543065,0.000776827375880833,0.0165788513467453,0.001,473.571387467403,0.0688046683713031,129.32192851057,0.882438901041329,8.87833271401778,710.266617121422,2.07892817941137
2,17,5106.84250963026,0.000830711512760237,0.0140374042183784,0.001,468.835673592729,0.0681166216875901,129.968538153123,0.884644998293932,8.87833271401778,710.266617121422,2.18287458838194
2,18,6169.48062991469,0.000884865070324039,0.0115023107078324,0.001,464.147316856802,0.0674354554707142,130.618380843888,0.886856610789667,8.87833271401778,710.266617121422,2.29201831780103
2,19,7812.87617982253,0.000939289395675659,0.00897355493106287,0.001,459.505843688234,0.066761100916007,131.271472748108,0.889073752316642,8.87833271401778,710.266617121422,2.40661923369109
2,20,10715.7949958022,0.000993985842654037,0.00645112104373521,0.001,454.910785251351,0.0660934899068469,131.927830111848,0.891296436697433,8.87833271401778,710.266617121422,2.52695019537564
3,1,6603.39908374162,0,0.01,0.001,549.633116916389,0.08,120,0.85,9.50163405169453,760.130724135563,1
3,2,8881.32204161738,5e-05,0.007475,0.001,544.136785747225,0.0792,120.6,0.852125,9.50163405169453,760.130724135563,1.05
3,3,13437.4449587295,0.00010025,0.0049563125,0.001,538.695417889753,0.078408,121.203,0.8542553125,9.50163405169453,760.130724135563,1.1025
4,1,566.262015664383,0,0.107168894289186,0.001,550.452567559519,0.08,120,0.85,8.28933487972197,663.146790377758,1
4,2,636.649684073709,5e-05,0.104400972053463,0.001,544.948041883924,0.0792,120.6,0.852125,8.28933487972197,663.146790377758,1.05
4,3,708.032941020862,0.00010025,0.101639969623329,0.001,539.498561465085,0.078408,121.203,0.8542553125,8.28933487972197,663.146790377758,1.1025
4,4,780.464288028428,0.00015075125,0.0988858696992711,0.001,534.103575850434,0.07762392,121.809015,0.85639095078125,8.28933487972197,663.146790377758,1.157625
4,5,854.002505132478,0.00020150500625,0.0961386550250229,0.001,528.762540091929,0.0768476808,122.418060075,0.858531928158203,8.28933487972197,663.146790377758,1.21550625
4,6,928.713609218092,0.00025251253128125,0.0933983083874603,0.001,523.47491469101,0.076079203992,123.030150375375,0.860678257978598,8.28933487972197,663.146790377758,1.2762815625
4,7,1004.67198377153,0.000303775093937656,0.0906648126164917,0.001,518.2401655441,0.07531841195208,123.645301127252,0.862829953623545,8.28933487972197,663.146790377758,1.340095640625
