HYBAS_ID,FID,non_cropla,irr_cropla,no_irr_cro,ACOF,BEAN,CNUT,COWP,MAIZ,OILP,ORTS,PMIL,RCOF,SESA,SOYB,SUNF,TEMF,VEGE,BANA,CASS,COCO,GROU,OCER,OOIL,PIGE,POTA,REST,SMIL,SUGB,SWPO,TOBA,WHEA,BARL,CHIC,COTT,LENT,OFIB,OPUL,PLNT,RAPESEED,RICE,SORG,SUGC,TEAS,TROF,YAMS,totMapspam,waterUse_nonIrr,waterUse_irr,growDaysAvg,SUB_AREA,UP_AREA,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,ari_ix_sav,ari_ix_uav,swc_pc_syr,swc_pc_uyr,crp_pc_sse,crp_pc_use,ire_pc_sse,ire_pc_use,X,Y,Location,currentPrecip_avg,currentPrecip_var,trendLow_Precip_avg,trendMed_Precip_avg,trendHigh_Precip_avg,trendLow_Precip_var,trendMed_Precip_var,trendHigh_Precip_var,currentPET_avg,currentPET_var,trendLow_PET_avg,trendMed_PET_avg,trendHigh_PET_avg,currentStreamflow_avg,currentStreamflow_var,trendLow_Streamflow_avg,trendMed_Streamflow_avg,trendHigh_Streamflow_avg,currentAridityIndex_A,currentDeficit_A,currentRatio_A,trendLow_Deficit_A,trendMed_Deficit_A,trendHigh_Deficit_A,currentAridityIndex_B,currentDeficit_B,currentRatio_B,trendLow_Deficit_B,trendMed_Deficit_B,trendHigh_Deficit_B,currentDeficit_C,currentRatio_C,trendLow_Deficit_C,trendMed_Deficit_C,trendHigh_Deficit_C,currentDeficit_D,currentRatio_D,trendLow_Deficit_D,trendMed_Deficit_D,trendHigh_Deficit_D,recentHistoricSlope,rescaledRecentHistoricSlope,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,initialSoilMoisture,thisWplant,runoffRatio,rechScalar,effectiveIrrigationRatio
4120975820,292183,0.043699927166788,0.94027676620539,0.016023306627822,0,0,0,0,105.667171610499,0,0,84.7629387148136,0,0,4.05146447505478,0,0,0,0,0,0,0,0,0,0,0,3.13812619864511,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56622285565863,0,0,0,0,0,207.185923854671,553.569490025122,553.569490025122,110.150406356083,103,103,809,809,1829,1829,44,44,41,41,77,77,32,32,73.2959304483663,23.2153743614381,Satamba - GUJ,809,461.363595432415,,46.3726013704226,,35.0520979371811,80.1692947199756,,1829,235.153769911693,8.52078338048533,15.6330300709412,27.2938142622074,3.57987803886346,4.76571893442418,,0.41503066911937,,0.442435408354758,-355.799948891458,0.34625597910554,,,,0.245554819692057,-403.473730496042,0.258577532173309,,,,-75.5417789138618,0.861495270124754,,39.9192427121462,,-168.369234780945,0.690805456306136,,32.9031799940528,,-4.67987376072381,-4.97712368200913,0.0464951079447549,0.94027676620539,0.94027676620539,120,600,0.08,1,0.85
4121581030,286425,0.009866102889359,0.051444679351656,0.938689217758985,0,0,0,0,0,0,0,27.6977649697803,0,0,0,0,1.75590142014112,7.01270185240107,0,0,0,0,0,0,0,0,0.67107261292944,1.85349248024995,0,0,0,0,0,0,0,0,0,0,0,0,5.6038550782303,0,0,0,0,0,44.5947884137321,497.137366357431,497.137366357431,96.5354922346203,112.1,335.9,663,669,1734,1732,38,39,35,35,89,86,7,5,76.0139867349646,15.6079474064728,Yelaburga - KPL,663,163.223070155531,,22.2538565477653,30.7735522078009,,36.8074784626058,,1734,248.4556794231,5.31515003637566,14.9121425677739,22.6476434082027,6.5924022991715,7.18913821838746,,0.2654596316601,0.374175786247991,0.382414858569909,-267.45233285766,0.481872049243338,,6.1135170926406,9.7455396515042,0.315100356441175,-299.609024652418,0.419530462051576,,5.10329130278879,7.33880246060429,132.837043974057,1.25806953560451,,35.32728716151,46.2583779881281,-82.9574032690161,0.839649189386899,,27.5537416688417,33.7357202699981,3.10158435615017,36.587584196657,0.0112719332965947,0.0847714989729647,0.0847714989729647,105.533360550388,600,0.181241396680835,0.902836525667971,0.822728828996501
4121043790,285003,0.12794853466762,0.652251608291637,0.219799857040743,0,0,0,0,35.9092209087665,0,0,6.2424605608074,0,0,82.9818342529149,0,4.85704288193184,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0.086119445749839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.07677805017,584.451665666547,584.451665666547,138.658670584087,222.1,222.1,712,712,1775,1775,40,40,37,37,100,100,28,28,76.0617466936686,19.9964205783517,Deolgaon Raja - MH,712,229.059676900521,,25.9476701206883,29.5825808151922,,46.4381643708034,,1775,280.716434124402,10.6443726074494,19.9246253243222,25.049195745784,1.60310885786188,1.98332449584547,,0.136383959744123,0.1228084822551,0.401095830161487,-316.423472360095,0.389572238087714,,,,0.301367077195652,-351.448543638335,0.321971417141673,,,,-150.89442598621,0.708794927685426,,15.0064297423357,13.7601938581438,-215.607505398123,0.583905062357627,,11.7156375689179,10.7629093830202,7.94495845466537,12.1808184965226,0.0491896987504268,0.652251608291637,0.652251608291637,120,600,0.08,1,0.85
4121585060,286794,0.17961383026493,0.681185451279748,0.139200718455321,0,0,0,0,0,0,0,0.006147867399687,0,0,0,0,1.40171557807138,21.6011552076715,0,0,0,0,0,0,0,0,24.1935362952442,2.17623651079157,0,0,0,0,0,0,0,0,0,0,0,0,3.81595653432079,0,0,0,0,0,53.1947479934991,694.885797456968,694.885797456968,146.019925193586,182.6,182.7,947,947,1632,1632,58,58,52,52,71,71,12,12,75.3103319115232,14.5129491337472,Haunsbhavi - RNR,947,220.055863254205,,15.9966062401843,26.8486939209607,,35.5777880335379,,1632,257.004985736943,5.46634178525557,13.2745553311998,21.8418547099844,5.18154991510957,6.63657008639232,,0.136436236090177,0.232674464733429,0.580325661614176,-218.56378735259,0.562268757580334,-1.71209513473988,-2.91644604846367,,0.494015245679824,-258.827627129055,0.481579281522992,-1.78039207585725,-2.99696298661851,,87.8327744553739,1.17624370882707,,,17.5608239558725,13.0735084444656,1.02643652424337,,,14.9864943001585,4.29954446889776,6.1898849817631,0.0198043043709146,0.694608135945217,0.694608135945217,114.075,600,0.1043,0.9604,0.84152125
2121215810,136267,0.059213089209194,0.057265290222049,0.883521620568757,0,0.64087911518685,0,0,0.015823083606099,0,0,0,0,0,0.015825094155108,1.82452091322171,56.4269248670951,9.74054064436429,0,0,0,0,0,218.229312970966,0,3.91791340253112,1e-04,0,1.01903304349152,0.047473280630619,0,259.549962352472,41.9555038099386,0.609238979110715,0,0.208884009861211,0.041155719579597,7.05451258369345,0,0.087030972099246,0,4.44184421702139,0,0,4.74672226048041,0,610.573201319505,631.142360903941,631.142360903941,153.569592105056,163.3,480.6,519,532,1015,947,51,57,49,54,63,74,5,2,15.4846878736003,41.2220348395778,Ascoli Satriano,519,95.8886459517401,,-9.11739716315785,-17.0151313925652,5.98122784481893,10.1652616694647,,1015,180.213539657818,4.60553328524321,17.2694673670407,27.8314682936637,0.501122410005158,0.295619594638351,,-0.0204725078557098,-0.0267026439905919,0.511456019255081,-87.8053286007201,0.721252925077079,1.0248824461405,-2.41637984423002,-5.23859778469826,0.441807455496969,-114.542511981203,0.636372977837451,0.959181904784842,-2.26147674828508,-4.90277516260605,357.783937837436,2.13582202488075,,-19.454291040702,-27.965220819354,291.099290154942,1.92412473065061,,-17.6444332935476,-25.5625883280169,-5.45617836458247,-87.4269119513317,0.0312255163552384,0.0624084534476041,0.0624084534476041,117,450,0.092,0.98,0.84575
7120409080,439491,0.147755610972569,0.82356608478803,0.028678304239401,0,0.633863216793855,0,0,0,0,0,0,0,0,0,0,81.0671646502457,1.29303978553968,0,0,0,0,4.52975379850739,0,0,4.15212929086918,1.86970079390551,0,0,0,0,64.3620812954603,0,0,0,0,0,0,0,0.207352834439525,0,0,0,0,0,0,158.115085665761,579.932384452584,579.932384452584,174.199359265643,91.2,805.4,1051,1471,1005,962,105,157,71,77,86,57,29,19,-122.836705236696,45.1064437960907,Brooks - OR - Oregon Western,1051,173.216249103532,,,,,,,1005,216.926812007457,3.88080563458648,9.31509636542833,17.5188927334999,20.5241661853807,13.0432511660538,,,,1.04580119115446,-30.0209174594665,0.904695500128678,,-0.615176731736517,,0.941486212360661,-66.9804001109133,0.787363809171704,,-0.583928922234065,,593.741124622977,2.88489245912056,,,10.6015893809199,556.78164197153,2.76756076816359,,,10.5471660592105,-2.04933085129964,-2.11675323678999,0,0.968148207207851,0.968148207207851,72.322521626292,450,0.38653589133939,0.667607971755094,0.768918908233425
6120584060,420824,0.861990950226244,0.026018099547511,0.111990950226244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098139658500059,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098239658500059,775.079238620318,775.079238620318,164.662934337545,143.6,2617.6,12,368,1617,1356,1,32,0,27,4,14,26,4,-75.6597979575574,-14.0663221099238,Los Aquijes - El Rosario,12,6.6780014905074,,,,,-0.241646783990982,,1617,792.199158968664,2.98240646999872,11.513458574665,20.0938893884496,0.360727000323868,0.283766428360449,,0.00475296627488035,0.0163155027485431,0.0074227493362675,-479.930943391652,0.00640276817765874,-0.595290992474631,-3.38403635130421,-5.67521294681609,0.0047132977111944,-480.453547256695,0.00532059487723405,-0.601013885706422,-3.39182338545011,-5.67062308903525,193.486147466653,1.40093912191385,,,,-139.136175041809,0.712178364529254,,,,1.38915340199121,44.6915333403782,0.189207971844078,0.0310831447963798,0.0310831447963798,117,600,0.092,0.98,0.84575
6120339230,421662,0.407692307692308,0.1,0.492307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,852.84375,852.84375,184.3666667,8.9,992.7,212,169,1852,1820,11,9,10,8,10,9,33,3,-80.0846298542901,-5.20093715608412,Province Morropon - la Matanza District- Piura City,212,64.1572700005428,,,4.52954576750994,-1.91176808316873,,,1852,386.742796382312,4.24778849169113,9.50122096863961,14.9811664214417,0.464279250472206,0.47603969933504,,,0.0251677911985137,0.114483162465532,-444.620442231505,0.197772910579145,-1.62499841167504,,-1.65030496709122,0.0908347919438913,-457.733460312694,0.174112109570281,-1.13167920154503,,-1.88891943371118,-249.843035350937,0.549292884980148,,,,-354.994804614834,0.359530116104854,-2.12780041294869,,,2.32456437092929,23.2456437092929,0.106703392835905,0.1,0.1,120,600,0.08,1,0.85
2120025430,148857,0.736625514403292,0.106995884773663,0.156378600823045,0,0,0,0,0.504273253597314,0,0,0,0,0,0,0,0.397135198407864,0,0,0,0,0,0,0.077748796077395,0,0,1e-04,0,0,0,0,66.9800016158599,38.5989818022399,0,0,0,0,0,0,17.160645812769,0,0,0,0,0,0,123.718886478951,551.007996966594,551.007996966594,129.69879170069,22.2,283.4,764,791,576,574,133,138,89,90,55,69,0,6,9.46454907594928,55.4999322042503,Odense,764,101.182594605887,,9.43248084966098,12.0472959865706,,10.8458671818884,,576,156.368896057525,,6.54529184382207,10.1913432219673,0.817982631941421,0.351349418482653,,0.0140466920381194,0.0183553795970364,1.32744300053949,-66.9998386104383,0.787302099649403,,2.63594809648682,3.49433805984638,1.20407053382732,-106.516936982628,0.661850993705943,,2.50487483513854,3.32058111585801,328.518606474273,2.04291621102944,,12.6066690772511,19.5454169423925,289.001508102084,1.91746510508598,,12.5415467440004,19.3224431388338,-5.76464097410503,-26.8265491526216,0,0.214885669465306,0.214885669465306,72.322521626292,450,0.38653589133939,0.667607971755094,0.768918908233425
2120056260,161882,0.338607594936709,0.322257383966245,0.339135021097046,0,0,0,0,0.752171743016499,0,0,0,0,0,0,0,0.84980504261681,0,0,0,0,0,0,0.202485120458667,0,1.04636114379257,1e-04,0,0,0,0,162.894439144216,97.7488942153937,0,0,0,0,0,0,35.6074317418013,0,0,0,0,0,0,299.101688151296,549.004314957603,549.004314957603,130.430802536381,90.7,794,585,599,507,513,115,117,88,88,64,67,2,3,11.7279542947112,55.2693339947761,Maribo,585,82.4373398406989,,7.26423124106526,11.3770526487464,,12.4311743313183,,507,144.910232647933,,6.33686547607765,8.96172403118234,0.431235685813559,0.123480404814858,,0.00862996523143139,0.0125227943162908,1.15480962529169,-22.2294776810735,0.929430229583894,,2.45534836295457,3.82389677115403,1.04522440093801,-75.3606013521263,0.760759995707536,,2.33024999134625,3.62907176526603,98.946732354536,1.31411661064932,,6.34516294216319,11.420610470255,45.8156086834832,1.14544637677296,,6.2490672663642,11.4037178127475,-4.37772566978319,-12.6682330549142,0,0.345567187689606,0.345567187689606,108.442546875,450,0.1298301875,0.92236816,0.83312707553125
