location,numRuns,meanVal_raw_C,meanVal_ratio_A,meanVal_ratio_B,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
Upington,5,20280.0421137009,0.210618025625901,0.184800033835824,0.0618415130556281,0.0199496567214824,0.010949881719373,649.7400389974,0.125310257926239,0,0.841489640654881,0.767060593199295,61.3648474559436,0.998400959744026
Upington,6,13641.420379361,0.207689953063768,0.182230890444854,0.0516946017184567,0.0224370320361279,0.0134373132826123,649.6750649935,0.137058584230651,0,0.839375397932736,0.767060593199295,57.0843722302628,0.998001599360128
Upington,7,9460.70947299287,0.204717732820754,0.17962301108674,0.0431795673970859,0.0249243918046777,0.0159247292994043,649.610097487001,0.148980198348053,0,0.83726646724543,0.767060593199295,48.1678889968943,0.997602398720384
Upington,8,6687.59678911079,0.201700709188818,0.176975820431485,0.0360339634704495,0.0274117360272289,0.0184121297698462,649.545136477252,0.161077656273687,0,0.835162835246475,0.767060593199295,41.6606119328749,0.997203357760896
Upington,9,4779.54260896968,0.19863821672167,0.174288734604576,0.0300375512953145,0.0298990647038787,0.0208995146940351,649.480181963605,0.173353551703724,0,0.833064488622919,0.767060593199295,36.7023160312053,0.996804476417791
Upington,10,3430.62794652111,0.195529580090147,0.171561161060091,0.0250055121082455,0.0323863778347243,0.0233868840720683,649.415233945408,0.185810516591354,0,0.830971414095254,0.767060593199295,32.7987512502968,0.996405754627224
Upington,11,2456.96674933609,0.192374113935431,0.168792498451911,0.0207827506234369,0.0348736754198629,0.0258742379040428,649.350292422014,0.198451221711077,0,0.828883598417339,0.767060593199295,29.6457269985696,0.996007192325373
Upington,12,1742.54129473571,0.189171122720101,0.165982136503024,0.0172391147544227,0.0373609574593915,0.0283615761900559,649.285357392772,0.211278377231315,0,0.826801028376316,0.767060593199295,27.0457674164188,0.995608789448443
Upington,13,1211.338588128,0.185919900576962,0.16312945587289,0.0142653841240427,0.0398482239534074,0.0308488989302047,649.220428857032,0.224294733295477,0,0.82472369079252,0.767060593199295,24.8650882138374,0.995210545932664
Upington,14,812.036307623263,0.182619731155631,0.160233828022835,0.0117699037222935,0.0423354749020076,0.0333362061245864,649.155506814147,0.237503080611585,0,0.822651572519404,0.767060593199295,23.0098347224211,0.994812461714291
Upington,15,425.078610263925,0.177024126194367,0.155324143853589,0.00957786960811507,0.0474413135892627,0.0384195466398979,655.647061882288,0.253440657626875,0,0.818538314656807,0.767060593199295,19.9653733655128,0.974916212480005
Upington,16,157.543523719261,0.171419574884851,0.150406609997902,0.00774752112277608,0.0525599168732358,0.0435155955064976,662.203532501111,0.269776674067546,0,0.814445623083523,0.767060593199295,17.6272571769071,0.955417888230405
Upington,17,-32.6642893429463,0.165805450686618,0.145480676717934,0.00621918013751803,0.0576913166654189,0.0486243844952639,668.825567826122,0.286521090919235,0,0.810373394968105,0.767060593199295,15.7752247388141,0.936309530465797
George - WA - Washington,1,1001.38907048257,0.232264962816191,0.202406031206022,0.0857980210508639,0.889532777978993,0.799710249909453,556.944673601094,0.08,120,0.85,-3.71416418239393,-4.64438736756777,1
George - WA - Washington,2,786.994110982466,0.229435865136145,0.19974073865439,0.0717983043153587,0.892014718399131,0.802192751720391,556.888979133734,0.09108,119.925,0.847864375,-3.71416418239393,-4.63001463729072,0.9996
George - WA - Washington,3,591.680138724543,0.223930792435918,0.195130884359951,0.0597015841033245,0.899244755195129,0.809198233599692,562.457868925071,0.103357,116.926875,0.843625053125,-3.71416418239393,-4.58993115428786,0.979608
George - WA - Washington,4,429.918316838273,0.218441912276583,0.190515752577506,0.0496008227262759,0.906492867083116,0.816221229183691,568.082447614322,0.115940925,114.003703125,0.839406927859375,-3.71416418239393,-4.55043810378283,0.96001584
George - WA - Washington,5,295.763057210024,0.212967973453123,0.18589487387208,0.0411666869764404,0.913759099250824,0.823261782256651,573.763272090465,0.128839448125,111.153610546875,0.835209893220078,-3.71416418239393,-4.51152265590782,0.9408155232
George - WA - Washington,6,184.321069959219,0.207507744540866,0.181267772788137,0.0341241836253277,0.921043496998951,0.830319936712292,579.50090481137,0.142060434328125,108.374770283203,0.831033843753978,-3.71416418239393,-4.4731723498058,0.921999212736
George - WA - Washington,7,91.5648110930429,0.202060012828209,0.176633967697293,0.0282436933271487,0.928346105741448,0.837395736554073,585.295913859484,0.155611945186328,105.665401026123,0.826878674535208,-3.71416418239393,-4.43537508045827,0.90355922848128
George - WA - Washington,8,14.1790513337402,0.196623583285835,0.171992970650828,0.0233334839281691,0.935666971005802,0.844489225895458,591.148872998079,0.169502243815986,103.02376600047,0.822744281162532,-3.71416418239393,-4.39811908607312,0.885488043911654
George - WA - Washington,9,-50.5653238567308,0.191197277570944,0.167344287236651,0.0192334590800212,0.943006138433316,0.851600448960197,597.060361728059,0.183739799911386,100.448171850458,0.818630559756719,-3.71416418239393,-4.36139293600528,0.867778283033421
Tasmania - Campbell Town,1,10163.4224394185,1.3985063956107,1.30499439891462,0.0130621767113285,0.01,0.001,650,0.08,0,0.85,2.92729364552246,234.183491641797,1
Rakaia,1,9277.04042075864,1.13116577788175,1.08459299591916,0,0.01,0.001,650,0.08,0,0.85,1.26314844266071,101.051875412857,1
Khon Kaen,1,149.48505325961,0.77260033504503,0.681812304238791,0.024823985520006,0.757198443579766,0.469260700389105,747.139172814865,0.08,120,0.85,-11.8153593685071,-25.1786679743476,1
Khon Kaen,2,122.304823081227,0.755504268970033,0.667177325548147,0.020478027909205,0.764091439688715,0.475433852140078,754.610564543014,0.092,117,0.84575,-11.8153593685071,-24.8517418676067,0.98
Khon Kaen,3,97.4915910346807,0.738344674158358,0.652439967615316,0.0168491533041862,0.771001668287937,0.481622436770428,762.156670188444,0.1043,114.075,0.84152125,-11.8153593685071,-24.5324105906201,0.9604
Khon Kaen,4,74.563398190459,0.721120959622792,0.637601183432234,0.0138190430089954,0.777929172458657,0.487826492862354,769.778236890328,0.1169075,111.223125,0.83731364375,-11.8153593685071,-24.2204134900089,0.941192
Khon Kaen,5,53.1247502002725,0.703832473330895,0.622661817212389,0.0112889009125112,0.784873995389804,0.49404605909451,777.476019259232,0.1298301875,108.442546875,0.83312707553125,-11.8153593685071,-23.9155017047648,0.92236816
Khon Kaen,6,32.8508275935346,0.686478502652102,0.607622606610141,0.00917623226194685,0.791836180378278,0.500281174242246,785.250779451824,0.1430759421875,105.731483203125,0.828961440153594,-11.8153593685071,-23.6174375068247,0.9039207968
Khon Kaen,7,13.4745862213494,0.669058274794451,0.592484184867895,0.00741215393872562,0.798815770829224,0.506531877177852,793.103287246342,0.156652840742187,103.088196123047,0.824816632952826,-11.8153593685071,-23.3259936854054,0.885842380864
Khon Kaen,8,-5.22378371639794,0.651570957230327,0.577247082892721,0.00593914853883589,0.805812810256297,0.512798206870796,801.034320118806,0.170569161760742,100.510991219971,0.820692549788062,-11.8153593685071,-23.0409529717487,0.86812553324672
Khon Kaen,9,-23.4254733669252,0.634015658110654,0.56191173126399,0.00470918902992797,0.812827342281937,0.519080202387973,809.044663319994,0.184833390804761,97.9982164394714,0.816589087039121,-11.8153593685071,-22.7621075012143,0.850763022581785
Udon Thani,1,503.818966045225,0.98465048047861,0.869620548656242,0.00792787927363903,0.872674418604651,0.302325581395349,810.89921079982,0.08,120,0.85,-2.12141178702558,-7.0169774493923,1
Holtville-CA,1,-757.72318625409,0.0141903188380756,0.0120426197809192,0.165178324444477,0.927875243664718,0.805068226120858,1199.29648155463,0.08,0,0.85,-10.8494655109455,-13.4764547387773,1
