location,numRuns,meanVal,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
9,1,96071.7753687237,0.0293832695115449,0.701338045947993,0.001,591.949154679638,0.08,120,0.85,1.00081992598071,80.0655940784568,1
9,2,12983.8172062836,0.02428503004214,0.708091391062863,0.0060025,597.868646226434,0.092,117,0.84575,1.00081992598071,80.0655940784568,0.98
9,3,5684.05227612576,0.0200280000851869,0.71486161954052,0.01101750625,603.847332688699,0.1043,114.075,0.84152125,1.00081992598071,80.0655940784568,0.9604
9,4,3094.17358632486,0.0164733800711311,0.721648773589371,0.016045050015625,609.885806015586,0.1169075,111.223125,0.83731364375,1.00081992598071,62.3756189607444,0.941192
9,5,1830.32675378277,0.0135052723593944,0.728452895523345,0.0210851626406641,615.984664075742,0.1298301875,108.442546875,0.83312707553125,1.00081992598071,47.4656014296312,0.92236816
9,6,1114.2349185731,0.0110269024200944,0.735274027762153,0.0261378755472657,622.144510716499,0.1430759421875,105.731483203125,0.828961440153594,1.00081992598071,38.2900256821142,0.9039207968
9,7,671.606765664587,0.00895746352077878,0.742112212831558,0.0312032202361339,628.365955823664,0.156652840742187,103.088196123047,0.824816632952826,1.00081992598071,32.074251260187,0.885842380864
9,8,381.879375191491,0.00722948203985028,0.748967493363637,0.0362812282867242,634.649615381901,0.170569161760742,100.510991219971,0.820692549788062,1.00081992598071,27.5850618416611,0.86812553324672
9,9,184.281923569174,0.00578661750327499,0.755839912097046,0.041371931357441,640.99611153572,0.184833390804761,97.9982164394714,0.816589087039121,1.00081992598071,24.1907953809052,0.850763022581785
9,10,45.1914604072733,0.00458182561523461,0.762729511877289,0.0464753611858346,647.406072651077,0.19945422557488,95.5482610284846,0.812506141603926,1.00081992598071,21.534419538535,0.83374776213015
10,1,530.502072475111,0.00888973311487051,0.561305207646671,0.064271588661833,601.132647783066,0.08,120,0.85,3.44853991563425,53.6557441232525,1
10,2,382.840798378806,0.00717292715091688,0.567708470665788,0.0694322676334876,607.143974260897,0.092,117,0.84575,3.44853991563425,49.6676838186832,0.98
10,3,269.879609055596,0.00573939417101559,0.574127741842452,0.0746058483025713,613.215414003506,0.1043,114.075,0.84152125,3.44853991563425,46.2234529074498,0.9604
10,4,182.41643705253,0.00454239413279802,0.580563061197058,0.0797923629233277,619.347568143541,0.1169075,111.223125,0.83731364375,3.44853991563425,43.2189220783942,0.941192
10,5,113.861159963349,0.00354289910088635,0.587014468850051,0.084991843830636,625.541043824976,0.1298301875,108.442546875,0.83312707553125,3.44853991563425,40.574951197743,0.92236816
10,6,59.4314488193837,0.0027083207492401,0.593482005022176,0.0902043234402126,631.796454263226,0.1430759421875,105.731483203125,0.828961440153594,3.44853991563425,38.2303173962603,0.9039207968
11,1,53.0581762942622,0.00610623264273191,0.643363249881908,0.230514879546528,596.238011652799,0.08,120,0.85,12.1610155802522,52.7558811135121,1
12,1,174.718530691139,0,0.447015834348356,0.007917174177832,571.991052777295,0.08,120,0.85,10.0292110475997,802.336883807976,1
12,2,225.887243180877,5e-05,0.443398294762485,0.00539738124238742,566.271142249522,0.0792,123,0.852125,10.0292110475997,802.336883807976,1.02
12,3,359.763405025095,0.00010025,0.439789799025579,0.00288388778928145,560.608430827027,0.078408,126.075,0.8542553125,10.0292110475997,802.336883807976,1.0404
12,4,955.286952962689,0.00015075125,0.436190324528015,0.001,555.002346518756,0.07762392,129.226875,0.85639095078125,10.0292110475997,802.336883807976,1.061208
12,5,1220.54410062496,0.00020150500625,0.432599848716695,0.001,549.452323053569,0.0768476808,132.457546875,0.858531928158203,10.0292110475997,802.336883807976,1.08243216
12,6,1488.37146446022,0.00025251253128125,0.429018349094903,0.001,543.957799823033,0.076079203992,135.768985546875,0.860678257978598,10.0292110475997,802.336883807976,1.1040808032
12,7,1758.79113804927,0.000303775093937656,0.425445803222166,0.001,538.518221824803,0.07531841195208,139.163210185547,0.862829953623545,10.0292110475997,802.336883807976,1.126162419264
12,8,2031.82539514971,0.000355293969407344,0.421882188714111,0.001,533.133039606555,0.0745652278325592,142.642290440185,0.864987028507604,10.0292110475997,802.336883807976,1.14868566764928
12,9,2307.49669180586,0.000407070439254381,0.418327483242325,0.001,527.801709210489,0.0738195755542336,146.20834770119,0.867149496078872,10.0292110475997,802.336883807976,1.17165938100227
12,10,2585.82766850141,0.000459105791450653,0.41478166453422,0.001,522.523692118384,0.0730813797986913,149.86355639372,0.86931736981907,10.0292110475997,802.336883807976,1.19509256862231
12,11,2866.84115235634,0.000511401320407906,0.411244710372884,0.001,517.298455197201,0.0723505660007044,153.610145303563,0.871490663243617,10.0292110475997,802.336883807976,1.21899441999476
12,12,3150.56015936991,0.000563958327009946,0.407716598596952,0.001,512.125470645229,0.0716270603406973,157.450398936152,0.873669389901726,10.0292110475997,802.336883807976,1.24337430839465
12,13,3437.00789671141,0.000616778118644995,0.40419730710046,0.001,507.004215938776,0.0709107897372903,161.386658909556,0.875853563376481,10.0292110475997,802.336883807976,1.26824179456255
12,14,3726.20776506067,0.00066986200923822,0.400686813832708,0.001,501.934173779388,0.0702016818399174,165.421325382295,0.878043197284922,10.0292110475997,802.336883807976,1.2936066304538
12,15,4018.18336100013,0.000723211319284411,0.397185096798127,0.001,496.914832041595,0.0694996650215183,169.556858516852,0.880238305278134,10.0292110475997,802.336883807976,1.31947876306287
12,16,4312.95847946075,0.000776827375880833,0.393692134056131,0.001,491.945683721179,0.0688046683713031,173.795779979773,0.882438901041329,10.0292110475997,802.336883807976,1.34586833832413
12,17,4610.55711622383,0.000830711512760237,0.390207903720991,0.001,487.026226883967,0.0681166216875901,178.140674479267,0.884644998293932,10.0292110475997,802.336883807976,1.37278570509061
12,18,4911.00347048104,0.000884865070324039,0.386732383961689,0.001,482.155964615127,0.0674354554707142,182.594191341249,0.886856610789667,10.0292110475997,802.336883807976,1.40024141919242
12,19,5214.32194745526,0.000939289395675659,0.383265553001784,0.001,477.334404968976,0.066761100916007,187.15904612478,0.889073752316642,10.0292110475997,802.336883807976,1.42824624757627
12,20,5520.5371610846,0.000993985842654037,0.37980738911928,0.001,472.561060919286,0.0660934899068469,191.8380222779,0.891296436697433,10.0292110475997,802.336883807976,1.4568111725278
13,1,255.971982654396,0,0.356350184956843,0.001,576.334487669971,0.08,120,0.85,8.66776651222559,693.421320978047,1
13,2,549.684522019826,5e-05,0.352959309494451,0.001,570.571142793271,0.0792,123,0.852125,8.66776651222559,693.421320978047,1.02
13,3,846.264569245781,0.00010025,0.349576911220715,0.001,564.865431365339,0.078408,126.075,0.8542553125,8.66776651222559,693.421320978047,1.0404
13,4,1145.73692306331,0.00015075125,0.346202968942663,0.001,559.216777051685,0.07762392,129.226875,0.85639095078125,8.66776651222559,693.421320978047,1.061208
13,5,1448.12659608092,0.00020150500625,0.342837461520306,0.001,553.624609281168,0.0768476808,132.457546875,0.858531928158203,8.66776651222559,693.421320978047,1.08243216
13,6,1753.45881793898,0.00025251253128125,0.339480367866506,0.001,548.088363188357,0.076079203992,135.768985546875,0.860678257978598,8.66776651222559,693.421320978047,1.1040808032
13,7,2061.75903856378,0.000303775093937656,0.336131666946839,0.001,542.607479556473,0.07531841195208,139.163210185547,0.862829953623545,8.66776651222559,693.421320978047,1.126162419264
13,8,2373.05293152681,0.000355293969407344,0.332791337779472,0.001,537.181404760908,0.0745652278325592,142.642290440185,0.864987028507604,8.66776651222559,693.421320978047,1.14868566764928
13,9,2687.36639751493,0.000407070439254381,0.329459359435024,0.001,531.809590713299,0.0738195755542336,146.20834770119,0.867149496078872,8.66776651222559,693.421320978047,1.17165938100227
13,10,3004.72556791765,0.000459105791450653,0.326135711036436,0.001,526.491494806166,0.0730813797986913,149.86355639372,0.86931736981907,8.66776651222559,693.421320978047,1.19509256862231
13,11,3325.15680853815,0.000511401320407906,0.322820371758845,0.001,521.226579858105,0.0723505660007044,153.610145303563,0.871490663243617,8.66776651222559,693.421320978047,1.21899441999476
13,12,3648.68672343513,0.000563958327009946,0.319513320829448,0.001,516.014314059524,0.0716270603406973,157.450398936152,0.873669389901726,8.66776651222559,693.421320978047,1.24337430839465
13,13,3975.34215890299,0.000616778118644995,0.316214537527374,0.001,510.854170918928,0.0709107897372903,161.386658909556,0.875853563376481,8.66776651222559,693.421320978047,1.26824179456255
13,14,4305.15020759856,0.00066986200923822,0.312924001183556,0.001,505.745629209739,0.0702016818399174,165.421325382295,0.878043197284922,8.66776651222559,693.421320978047,1.2936066304538
13,15,4638.13821282303,0.000723211319284411,0.309641691180597,0.001,500.688172917642,0.0694996650215183,169.556858516852,0.880238305278134,8.66776651222559,693.421320978047,1.31947876306287
13,16,4974.33377296844,0.000776827375880833,0.306367586952646,0.001,495.681291188465,0.0688046683713031,173.795779979773,0.882438901041329,8.66776651222559,693.421320978047,1.34586833832413
13,17,5313.76474613871,0.000830711512760237,0.303101667985264,0.001,490.724478276581,0.0681166216875901,178.140674479267,0.884644998293932,8.66776651222559,693.421320978047,1.37278570509061
13,18,5656.45925495612,0.000884865070324039,0.299843913815301,0.001,485.817233493815,0.0674354554707142,182.594191341249,0.886856610789667,8.66776651222559,693.421320978047,1.40024141919242
13,19,6002.44569156468,0.000939289395675659,0.296594304030763,0.001,480.959061158877,0.066761100916007,187.15904612478,0.889073752316642,8.66776651222559,693.421320978047,1.42824624757627
13,20,6351.75272284298,0.000993985842654037,0.293352818270686,0.001,476.149470547288,0.0660934899068469,191.8380222779,0.891296436697433,8.66776651222559,693.421320978047,1.4568111725278
14,1,691.76697270794,0.0257471106664265,0.531055900621118,0.08592132505176,589.959681256686,0.08,120,0.85,1.17381318523804,13.6614883968668,1
14,2,539.545458457621,0.0212488374064662,0.537383540372671,0.0911361283643894,595.859278069253,0.092,117,0.84575,1.17381318523804,12.8797789230719,0.98
14,3,420.001763284064,0.0174927792343992,0.543726999223603,0.0963639686853004,601.817870849946,0.1043,114.075,0.84152125,1.17381318523804,12.1810382163836,0.9604
14,4,325.344192530655,0.0143564706607234,0.550086316721662,0.101604878607014,607.836049558445,0.1169075,111.223125,0.83731364375,1.17381318523804,11.5527246460094,0.941192
14,5,249.733853883699,0.011737653001704,0.556461532513466,0.106858890803531,613.914410054029,0.1298301875,108.442546875,0.83312707553125,1.17381318523804,10.9847030641203,0.92236816
14,6,188.763239119727,0.00955094025642285,0.562852686344749,0.11212603803054,620.05355415457,0.1430759421875,105.731483203125,0.828961440153594,1.17381318523804,10.4686940326771,0.9039207968
14,7,139.083862317946,0.00772503511411308,0.569259818060611,0.117406353125616,626.254089696116,0.156652840742187,103.088196123047,0.824816632952826,1.17381318523804,9.99786769615563,0.885842380864
14,8,98.1372232057735,0.00620040432028442,0.575682967605763,0.12269986900843,632.516630593077,0.170569161760742,100.510991219971,0.820692549788062,1.17381318523804,9.56653984004979,0.86812553324672
14,9,63.9584116668689,0.00492733760743749,0.582122175024777,0.128006618680951,638.841796899007,0.184833390804761,97.9982164394714,0.816589087039121,1.17381318523804,9.16994134626504,0.850763022581785
14,10,35.0314243200069,0.0038643269022103,0.588577480462339,0.133326635227654,645.230214867998,0.19945422557488,95.5482610284846,0.812506141603926,1.17381318523804,8.80404116727139,0.83374776213015
15,1,7870.23290929104,0.0247413956676201,0.950612072604474,0.001,546.302222242117,0.08,120,0.85,-1.67676076649025,-134.14086131922,1
15,2,1159.44022894341,0.0204090653824628,0.957988602785985,0.0060025,551.765244464538,0.092,117,0.84575,-1.67676076649025,-134.14086131922,0.98
15,3,562.23157880412,0.0167915695943564,0.96538357429295,0.01101750625,557.282896909184,0.1043,114.075,0.84152125,-1.67676076649025,-134.14086131922,0.9604
15,4,344.774602552444,0.0137709606112876,0.972797033228682,0.016045050015625,562.855725878275,0.1169075,111.223125,0.83731364375,-1.67676076649025,-104.503305683521,0.941192
15,5,234.095684580044,0.0112487521104252,0.980229025811754,0.0210851626406641,568.484283137058,0.1298301875,108.442546875,0.83312707553125,-1.67676076649025,-79.5232550521812,0.92236816
15,6,167.410642498524,0.00914270801220502,0.987679598376283,0.0261378755472657,574.169125968429,0.1430759421875,105.731483203125,0.828961440153594,-1.67676076649025,-64.1506140565298,0.9039207968
15,7,122.590979156281,0.00738416119019119,0.995148797372224,0.0312032202361339,579.910817228113,0.156652840742187,103.088196123047,0.824816632952826,-1.67676076649025,-53.7367859407194,0.885842380864
15,8,89.7472623523237,0.00591577459380964,1,0.0362812282867242,585.709925400394,0.170569161760742,100.510991219971,0.820692549788062,-1.67676076649025,-46.215656020218,0.86812553324672
16,1,323.915534141376,0.0282067629777766,0.836048879837067,0.686354378818737,852.84375,0.08,120,0.85,-17.0608048148808,-24.8571369854792,1
16,2,306.389102051203,0.0233026470864434,0.84313900203666,0.693070264765784,861.3721875,0.092,117,0.84575,-17.0608048148808,-24.6162700698844,0.98
16,3,289.195367378527,0.0192077103171803,0.850246849541751,0.699802940427698,869.985909375,0.1043,114.075,0.84152125,-17.0608048148808,-24.3794414531236,0.9604
16,4,272.188684828293,0.0157884381148455,0.857372466665606,0.706552447778767,878.68576846875,0.1169075,111.223125,0.83731364375,-17.0608048148808,-24.146551142121,0.941192
16,5,255.248076535746,0.012933345825896,0.864515897832269,0.713318828898214,887.472626153438,0.1298301875,108.442546875,0.83312707553125,-17.0608048148808,-23.9175024178638,0.92236816
16,6,238.272789089582,0.0105493437646232,0.87167718757685,0.72010212597046,896.347352414972,0.1430759421875,105.731483203125,0.828961440153594,-17.0608048148808,-23.6922017024856,0.9039207968
16,7,221.178644023242,0.00855870204346035,0.878856380545792,0.726902381285386,905.310825939122,0.156652840742187,103.088196123047,0.824816632952826,-17.0608048148808,-23.4705584327734,0.885842380864
16,8,203.895039589455,0.00689651620628939,0.886053521497157,0.733719637238599,914.363934198513,0.170569161760742,100.510991219971,0.820692549788062,-17.0608048148808,-23.2524849397383,0.86812553324672
16,9,186.36248716697,0.00550859103225164,0.8932686553009,0.740553936331696,923.507573540498,0.184833390804761,97.9982164394714,0.816589087039121,-17.0608048148808,-23.037896333913,0.850763022581785
16,10,168.530586585082,0.00434967351193012,0.900501826939152,0.747405321172525,932.742649275903,0.19945422557488,95.5482610284846,0.812506141603926,-17.0608048148808,-22.8267103960618,0.83374776213015
16,11,150.356361821009,0.00338197738246165,0.9077530815065,0.754273834475456,942.070075768662,0.214440581214252,93.1595545027725,0.808443610895906,-17.0608048148808,-22.6188474730074,0.817072806887547
16,12,131.802892607036,0.00257395111435548,0.915022464210266,0.761159519061645,951.490776526349,0.229801595744608,90.8305656402032,0.804401392841427,-17.0608048148808,-22.4142303782961,0.800731350749796
16,13,112.838189035408,0.00189924918048682,0.922310020370791,0.768062417859299,961.005684291612,0.245546635638223,88.5598014991981,0.800379385877219,-17.0608048148808,-22.2127842974426,0.7847167237348
16,14,93.4342657251798,0.0013358730657065,0.929615795421718,0.774982573903947,970.615741134528,0.261685301529179,86.3458064617181,0.796377488947833,-17.0608048148808,-22.0144366975087,0.769022389260104
16,15,73.5663798902423,0.000865454009864925,0.936939834910272,0.781920030338707,980.321898545874,0.278227434067408,84.1871613001752,0.792395601503094,-17.0608048148808,-21.819117240788,0.753641941474902
16,16,53.2124040278039,0.000472654098237213,0.944282184497548,0.788874830414554,990.125117531332,0.295183119919093,82.0824822676708,0.788433623495579,-17.0608048148808,-21.6267577023789,0.738569102645404
16,17,32.3523091824639,0.000144666172028072,0.951642889958792,0.79584701749059,1000.02636870665,0.312562697917071,80.0304202109791,0.784491455378101,-17.0608048148808,-21.4372918914439,0.723797720592496
16,18,11.0529935430738,0,0.959021997183689,0.802836635034317,1010.02663239371,0.330376765364997,78.0296597057046,0.78056899810121,-17.0608048148808,-21.2506555759648,0.709321766180646
16,19,-10.7254062874673,0,0.966419552176648,0.809843726621902,1020.12689871765,0.348636184499122,76.0789182130619,0.776666153110704,-17.0608048148808,-21.0667864108134,0.695135330857033
16,20,-33.0895611323393,0,0.973835601057089,0.816868335938457,1030.32816770483,0.3673520891116,74.1769452577354,0.772782822345151,-17.0608048148808,-20.8856238689685,0.681232624239892
17,1,858.932672808003,0,0.57271815446339,0.174523570712136,805.953259402154,0.08,120,0.85,3.15648236841194,18.0862811569351,1
17,2,840.549672193748,0,0.579149949849549,0.179959879638916,814.012791996176,0.092,117,0.84575,3.15648236841194,17.5399226468995,0.98
17,3,821.691479674977,0,0.585597824724172,0.185409779338014,822.152919916137,0.1043,114.075,0.84152125,3.15648236841194,17.0243575052073,0.9604
17,4,802.34702556649,0,0.592061819285983,0.190873303786359,830.374449115299,0.1169075,111.223125,0.83731364375,3.15648236841194,16.5370552392436,0.941192
17,5,782.505054406486,0,0.598541973834198,0.196350487045825,838.678193606452,0.1298301875,108.442546875,0.83312707553125,3.15648236841194,16.0757552268015,0.92236816
17,6,762.154114954443,0,0.605038328768783,0.201841363263439,847.064975542516,0.1430759421875,105.731483203125,0.828961440153594,3.15648236841194,15.6384316741468,0.9039207968
17,7,741.282550265928,0,0.611550924590705,0.207345966671598,855.535625297941,0.156652840742187,103.088196123047,0.824816632952826,3.15648236841194,15.2232638959951,0.885842380864
17,8,719.87848782541,0,0.618079801902182,0.212864331588277,864.090981550921,0.170569161760742,100.510991219971,0.820692549788062,3.15648236841194,14.8286109977186,0.86812553324672
17,9,697.929829719181,0,0.624625001406937,0.218396492417247,872.73189136643,0.184833390804761,97.9982164394714,0.816589087039121,3.15648236841194,14.4529902173588,0.850763022581785
17,10,675.424242831355,0,0.631186563910455,0.22394248364829,881.459210280094,0.19945422557488,95.5482610284846,0.812506141603926,3.15648236841194,14.0950583247496,0.83374776213015
17,11,652.349149046812,0,0.637764530320231,0.229502339857411,890.273802382895,0.214440581214252,93.1595545027725,0.808443610895906,3.15648236841194,13.7535955858796,0.817072806887547
17,12,628.691715445681,0,0.644358941646031,0.235076095707055,899.176540406724,0.229801595744608,90.8305656402032,0.804401392841427,3.15648236841194,13.4274918890327,0.800731350749796
17,13,604.438844474635,0,0.650969839000146,0.240663785946322,908.168305810791,0.245546635638223,88.5598014991981,0.800379385877219,3.15648236841194,13.1157347001761,0.7847167237348
17,14,579.577164080923,0,0.657597263597647,0.246265445411188,917.249988868899,0.261685301529179,86.3458064617181,0.796377488947833,3.15648236841194,12.8173985722665,0.769022389260104
17,15,554.093017795589,0,0.664241256756641,0.251881109024716,926.422488757589,0.278227434067408,84.1871613001752,0.792395601503094,3.15648236841194,12.5316359795057,0.753641941474902
17,16,527.972454752872,0,0.670901859898532,0.257510811797278,935.686713645164,0.295183119919093,82.0824822676708,0.788433623495579,3.15648236841194,12.2576692853457,0.738569102645404
17,17,501.201219633206,0,0.677579114548279,0.263154588826771,945.043580781616,0.312562697917071,80.0304202109791,0.784491455378101,3.15648236841194,11.9947836839349,0.723797720592496
17,18,473.76474251767,0,0.684273062334649,0.268812475298838,954.494016589432,0.330376765364997,78.0296597057046,0.78056899810121,3.15648236841194,11.7423209800917,0.709321766180646
17,19,445.648128642098,0,0.690983744990486,0.274484506487085,964.038956755327,0.348636184499122,76.0789182130619,0.776666153110704,3.15648236841194,11.4996740938471,0.695135330857033
17,20,416.836148039378,0,0.697711204352962,0.280170717753303,973.67934632288,0.3673520891116,74.1769452577354,0.772782822345151,3.15648236841194,11.2662821929567,0.681232624239892
18,1,514.817757922119,0.0125351925057993,0.806500761808025,0.618080243778568,575.213716599967,0.08,120,0.85,-15.6950229578884,-25.3931801183913,1
18,2,496.834543649256,0.0102168857423424,0.813517013712545,0.624625444388014,580.965853765967,0.092,117,0.84575,-15.6950229578884,-25.1270951238079,0.98
18,3,479.968590556927,0.00828109959485589,0.820550806246826,0.631187007998984,586.775512303626,0.1043,114.075,0.84152125,-15.6950229578884,-24.8658840549419,0.9604
18,4,463.957055103231,0.00666471816170467,0.827602183262443,0.637764975518982,592.643267426663,0.1169075,111.223125,0.83731364375,-15.6950229578884,-24.609415004511,0.941192
18,5,448.583052575374,0.0053150396650234,0.834671188720599,0.644359387957779,598.569700100929,0.1298301875,108.442546875,0.83312707553125,-15.6950229578884,-24.3575607823949,0.92236816
18,6,433.66738407793,0.00418805812029454,0.841757866692401,0.650970286427674,604.555397101939,0.1430759421875,105.731483203125,0.828961440153594,-15.6950229578884,-24.1101987066382,0.9039207968
18,7,419.061749940627,0.00324702853044594,0.848862261359132,0.657597712143743,610.600951072958,0.156652840742187,103.088196123047,0.824816632952826,-15.6950229578884,-23.867210405467,0.885842380864
18,8,404.643181624792,0.00246126882292236,0.85598441701253,0.664241706424102,616.706960583688,0.170569161760742,100.510991219971,0.820692549788062,-15.6950229578884,-23.6284816296487,0.86812553324672
18,9,390.309472635113,0.00180515946714017,0.863124378055061,0.670902310690162,622.874030189524,0.184833390804761,97.9982164394714,0.816589087039121,-15.6950229578884,-23.39390207457,0.850763022581785
